,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,game_type
134,42014,1610612739,CLE,Cleveland Cavaliers,0041400301,2015-05-20,CLE @ ATL,W,240,37,84,0.44,10,26,0.385,13,20,0.65,12,37,49,20,4,4,15,19,97,8,1,Playoffs
135,42014,1610612737,ATL,Atlanta Hawks,0041400301,2015-05-20,ATL vs. CLE,L,240,34,77,0.442,4,23,0.174,17,23,0.739,7,30,37,19,6,3,12,21,89,-8,1,Playoffs
136,42014,1610612744,GSW,Golden State Warriors,0041400312,2015-05-21,GSW vs. HOU,W,240,41,77,0.532,8,24,0.333,9,13,0.692,7,32,39,31,7,8,17,17,99,1,1,Playoffs
137,42014,1610612745,HOU,Houston Rockets,0041400312,2015-05-21,HOU @ GSW,L,240,39,84,0.464,7,23,0.304,13,19,0.684,11,28,39,20,10,5,11,18,98,-1,1,Playoffs
138,42014,1610612737,ATL,Atlanta Hawks,0041400302,2015-05-22,ATL vs. CLE,L,240,33,79,0.418,6,26,0.231,10,13,0.769,7,32,39,15,7,3,11,19,82,-12,1,Playoffs
139,42014,1610612739,CLE,Cleveland Cavaliers,0041400302,2015-05-22,CLE @ ATL,W,240,33,76,0.434,12,30,0.4,16,26,0.615,11,36,47,17,6,4,13,14,94,12,1,Playoffs
140,42014,1610612745,HOU,Houston Rockets,0041400313,2015-05-23,HOU vs. GSW,L,240,28,83,0.337,5,25,0.2,19,31,0.613,9,30,39,15,7,4,15,19,80,-35,1,Playoffs
141,42014,1610612744,GSW,Golden State Warriors,0041400313,2015-05-23,GSW @ HOU,W,240,44,97,0.454,11,28,0.393,16,20,0.8,17,43,60,26,9,6,14,27,115,35,1,Playoffs
142,42014,1610612737,ATL,Atlanta Hawks,0041400303,2015-05-24,ATL @ CLE,L,265,36,88,0.409,11,30,0.367,28,32,0.875,6,36,42,20,9,3,7,25,111,-3,1,Playoffs
143,42014,1610612739,CLE,Cleveland Cavaliers,0041400303,2015-05-24,CLE vs. ATL,W,265,40,97,0.412,14,36,0.389,20,29,0.69,19,37,56,24,3,6,13,24,114,3,1,Playoffs
144,42014,1610612744,GSW,Golden State Warriors,0041400314,2015-05-25,GSW @ HOU,L,240,44,97,0.454,20,46,0.435,7,13,0.538,10,37,47,26,9,9,15,29,115,-13,1,Playoffs
145,42014,1610612745,HOU,Houston Rockets,0041400314,2015-05-25,HOU vs. GSW,W,240,43,76,0.566,17,32,0.531,25,43,0.581,4,42,46,22,8,10,17,16,128,13,1,Playoffs
146,42014,1610612737,ATL,Atlanta Hawks,0041400304,2015-05-26,ATL @ CLE,L,240,36,85,0.424,5,32,0.156,11,18,0.611,7,32,39,22,4,3,8,20,88,-30,1,Playoffs
147,42014,1610612739,CLE,Cleveland Cavaliers,0041400304,2015-05-26,CLE vs. ATL,W,240,43,87,0.494,13,31,0.419,19,30,0.633,13,43,56,23,5,7,10,18,118,30,1,Playoffs
148,42014,1610612744,GSW,Golden State Warriors,0041400315,2015-05-27,GSW vs. HOU,W,240,37,91,0.407,9,29,0.31,21,31,0.677,19,40,59,25,10,4,18,30,104,14,1,Playoffs
149,42014,1610612745,HOU,Houston Rockets,0041400315,2015-05-27,HOU @ GSW,L,240,26,74,0.351,5,24,0.208,33,44,0.75,10,29,39,16,12,6,20,26,90,-14,1,Playoffs
150,42014,1610612739,CLE,Cleveland Cavaliers,0041400401,2015-06-04,CLE @ GSW,L,265,39,94,0.415,9,31,0.29,13,19,0.684,13,32,45,19,10,5,12,20,100,-8,1,Playoffs
151,42014,1610612744,GSW,Golden State Warriors,0041400401,2015-06-04,GSW vs. CLE,W,265,39,88,0.443,10,27,0.37,20,22,0.909,11,37,48,24,8,5,12,16,108,8,1,Playoffs
152,42014,1610612739,CLE,Cleveland Cavaliers,0041400402,2015-06-07,CLE @ GSW,W,265,29,90,0.322,9,27,0.333,28,40,0.7,14,41,55,14,11,3,17,24,95,2,1,Playoffs
153,42014,1610612744,GSW,Golden State Warriors,0041400402,2015-06-07,GSW vs. CLE,L,265,33,83,0.398,8,35,0.229,19,25,0.76,10,35,45,16,11,7,19,31,93,-2,1,Playoffs
154,42014,1610612739,CLE,Cleveland Cavaliers,0041400403,2015-06-09,CLE vs. GSW,W,240,35,76,0.461,9,21,0.429,17,24,0.708,6,37,43,15,9,8,16,16,96,5,1,Playoffs
155,42014,1610612744,GSW,Golden State Warriors,0041400403,2015-06-09,GSW @ CLE,L,240,36,90,0.4,12,34,0.353,7,12,0.583,18,28,46,21,6,7,14,25,91,-5,1,Playoffs
156,42014,1610612739,CLE,Cleveland Cavaliers,0041400404,2015-06-11,CLE vs. GSW,L,240,29,88,0.33,4,27,0.148,20,28,0.714,16,33,49,16,2,3,9,19,82,-21,1,Playoffs
157,42014,1610612744,GSW,Golden State Warriors,0041400404,2015-06-11,GSW @ CLE,W,240,36,77,0.468,12,30,0.4,19,27,0.704,6,38,44,24,5,5,7,21,103,21,1,Playoffs
158,42014,1610612739,CLE,Cleveland Cavaliers,0041400405,2015-06-14,CLE @ GSW,L,240,32,81,0.395,12,35,0.343,15,21,0.714,10,27,37,17,10,4,14,28,91,-13,1,Playoffs
159,42014,1610612744,GSW,Golden State Warriors,0041400405,2015-06-14,GSW vs. CLE,W,240,36,75,0.48,12,26,0.462,20,34,0.588,11,32,43,25,7,2,17,25,104,13,1,Playoffs
160,42014,1610612739,CLE,Cleveland Cavaliers,0041400406,2015-06-16,CLE vs. GSW,L,240,32,82,0.39,6,26,0.231,27,39,0.692,16,40,56,14,3,7,19,26,97,-8,1,Playoffs
161,42014,1610612744,GSW,Golden State Warriors,0041400406,2015-06-16,GSW @ CLE,W,240,37,85,0.435,13,34,0.382,18,29,0.621,7,32,39,28,11,4,9,27,105,8,1,Playoffs
